"","id","name","year","minplayers","maxplayers","suggested_num_players","playingtime","minplaytime","maxplaytime","minage","mechanic","numratings","average","bayesaverage","stddev","owned","trading","wanting","wishing","numcomments","numweights","averageweight","Childrens.Game","Ancient","Animals","Bluffing","Card.Game","City.Building","Civilization","Collectible.Components","Comic.BookStrip","Deduction.x","Dice","Economic","Educational","Exploration","Fantasy","Fighting","Horror","Humor","Medieval","Memory.x","Miniatures","Modern.Warfare","MoviesTVRadio.theme","Nautical","Negotiation.x","Party.Game","Political","Print...Play","Puzzle","Racing","Real.time","Science.Fiction","Sports","Territory.Building","Trains","Trivia","Wargame","Word.Game","World.War.II","Card.Drafting","Cooperative.Game","Deck","Dice.Rolling","Events","Grid.Movement","Hand.Management","Hexagon.Grid","Memory.y","Modular.Board","Movement.Points","Network.and.Route.Building","Paper.and.Pencil","Pattern.Building","Pattern.Recognition","Pick.up.and.Deliver","Player.Elimination","Point.to.Point.Movement","Push.Your.Luck","Role.Playing","RollSpin.and.Move","Secret.Unit.Deployment","Set.Collection","Simulation","Simultaneous.Action.Selection","SoloSolitaire.Game","Storytelling","Take.That","Team.Based.Game","Tile.Placement","Trading","Trick.taking","Variable.Player.Powers","Voting","Worker.Placement","category.cluster","mechanic.cluster","category.cluster.kmed","mechanic.cluster.kmed"
"15666",204286,"Big Trouble in Little China: The Game",2018,1,4,4,120,60,120,14,"Action Points, Cooperative Game, Dice Rolling, Point to Point Movement, Role Playing, Storytelling, Variable Phase Order, Variable Player Powers",768,7.65919,6.08307,1.53901,1846,20,201,845,268,30,2.9333,"0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","6","3"
"15667",204305,"Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures",2016,1,8,2,120,60,120,10,"Cooperative Game, SoloSolitaire Game, Storytelling",4705,7.70959,7.08112,1.42457,13375,238,397,2838,842,69,2.2029,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"1","2","2","4"
"15673",204431,"One Night Ultimate Alien",2017,4,10,7,10,10,10,8,"Hidden Roles, Role Playing, Traitor Game, Variable Player Powers, Voting",1132,6.98107,6.06694,1.54943,3748,82,23,226,264,23,1.8696,"0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"1","2","1","4"
"15677",204472,"Sub Terra",2017,1,6,4,60,60,60,10,"Action Points, Cooperative Game, Dice Rolling, Grid Movement, Map Addition, Modular Board, Point to Point Movement, Push Your Luck, Tile Placement, Variable Player Powers",3508,7.37772,6.67261,1.43138,5756,78,316,2020,738,80,2.1625,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","2","3"
"15678",204493,"Sakura Arms",2016,2,2,2,30,30,30,14,"Action Points, CampaignBattle Card Driven, Deck Construction, Hand Management, Relative Movement, Take That, Variable Player Powers",474,7.60903,5.89946,1.49576,978,51,43,274,129,17,2.9412,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","1","1"
"15681",204505,"Museum",2019,2,4,4,60,30,60,12,"Card Drafting, Set Collection, Trading",2060,7.2329,6.4028,1.50872,3856,59,227,1441,512,50,2.54,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"3","1","1","2"
"15682",204516,"878 Vikings: Invasions of England",2017,2,4,2,120,60,120,12,"Area MajorityInfluence, Area Movement, CampaignBattle Card Driven, Command Cards, Dice Rolling, Die Icon Resolution, Simulation, Sudden Death Ending, Team-Based Game, Turn Order: Random, Variable Player Powers",2825,7.53274,6.7321,1.31941,5439,103,338,1854,771,100,2.63,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","2","3"
"15683",204543,"Speak Out",2016,4,5,6,30,15,30,16,"Team-Based Game",474,4.72208,5.31224,1.84029,1467,30,4,16,110,11,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1","1","1","4"
"15684",204574,"The Flow of History",2016,2,5,4,90,60,90,12,"AuctionBidding, Set Collection, Take That",2078,6.79677,6.21072,1.34995,4023,239,51,361,572,39,2.4872,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2","1","1","4"
"15685",204575,"Way of the Panda",2018,2,4,3,90,60,90,14,"Worker Placement",690,6.92123,5.89571,1.30914,1892,110,34,324,171,33,3.4848,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"3","1","5","4"
"15689",204592,"The Mysterious Forest",2016,2,4,2,25,10,25,6,"Cooperative Game, Dice Rolling, Memory",478,5.86884,5.5713,1.49101,1084,39,15,173,159,11,1.0909,"1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","6","3"
"15690",204599,"Around the World in 80 Days",2016,2,6,4,60,45,60,10,"Hand Management, Resource to Move",539,6.39299,5.70537,1.37009,1112,62,25,170,162,12,1.75,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7","1","2","1"
"15693",204602,"Kill The Unicorns",2019,3,6,4,45,25,45,10,"AuctionBidding, Hand Management, Set Collection, Take That, Variable Player Powers",625,7.08593,5.72843,1.87367,1451,32,6,159,186,16,1.75,"0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"1","1","1","1"
"15694",204605,"Unicornus Knights",2016,2,6,3,90,60,90,12,"Action Points, Bias, Cooperative Game, Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",520,7.02255,5.84338,1.6311,1348,64,71,425,136,21,3.2857,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","5","3"
"15697",204675,"The Arrival",2016,2,4,3,90,75,90,12,"Action Points, Area MajorityInfluence, Hand Management, Point to Point Movement, Simultaneous Action Selection",490,6.68895,5.75935,1.31443,1032,78,34,269,164,19,2.6316,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2","1","2","1"
"15708",204817,"Henchmania",2016,2,5,4,60,45,60,12,"Area MajorityInfluence, Deck, Bag, and Pool Building, Dice Rolling",615,6.90872,5.83929,1.5128,1288,36,7,78,141,21,2.0952,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","1","3"
"15709",204836,"Escape Room: The Game",2016,3,5,3,60,60,60,16,"Cooperative Game, Deduction, Elapsed Real Time Ending",3591,7.01897,6.52187,1.38986,7656,168,72,561,700,45,2.2667,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6","2","2","4"
"15710",204837,"Game of Thrones: The Iron Throne",2016,3,5,5,60,30,60,18,"Hand Management, Negotiation, ""Prisoners Dilemma"", Team-Based Game, Variable Player Powers",928,6.80275,5.93094,1.60287,1949,105,62,415,213,15,2.6,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"6","1","2","1"
"15711",204879,"Planet Defenders",2016,2,4,2,60,30,60,10,"Card Drafting, Dice Rolling, Grid Movement, Set Collection",351,6.58479,5.68348,1.21591,917,49,17,168,111,6,2.1667,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"4","3","3","3"
"15712",204886,"Suspicion",2016,2,6,4,60,60,60,10,"RollSpin and Move, Set Collection",594,6.21279,5.65617,1.43076,1760,87,11,108,149,13,1.8462,"0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1","1","2","4"
"15717",205045,"Avenue",2016,1,10,5,15,15,15,8,"Connections, End Game Bonuses, Line Drawing, Network and Route Building, Paper-and-Pencil, Push Your Luck",1455,6.85842,6.12933,1.18281,1933,51,82,473,309,26,1.3846,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","1","2","4"
"15718",205046,"Capital Lux",2016,2,4,3,30,30,30,10,"Area MajorityInfluence, Card Drafting, Drafting, Hand Management, Set Collection",1938,7.03682,6.31142,1.16049,2723,98,117,554,449,54,1.9815,"0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","1","6"
"15719",205057,"Word Domination",2017,2,4,2,45,20,45,13,"Area MajorityInfluence, Cooperative Game, Ownership, Pattern Recognition, Tile Placement, Variable Player Powers",635,7.07707,5.91773,1.23264,1682,78,58,210,211,16,1.875,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"6","4","2","4"
"15720",205059,"Mansions of Madness: Second Edition",2016,1,5,4,180,120,180,14,"Area Movement, Cooperative Game, Dice Rolling, Hand Management, Map Addition, Modular Board, Role Playing, ScenarioMissionCampaign Game, SoloSolitaire Game, Stat Check Resolution, Team-Based Game, Traitor Game, Variable Player Powers",28536,8.02361,7.785,1.48515,44483,404,1157,10923,3898,581,2.673,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","5","3"
"15726",205125,"Ticket to Ride: First Journey (U.S.)",2016,2,4,4,30,15,30,6,"Hand Management, Network and Route Building, Set Collection",1743,6.9169,6.18088,1.23424,5182,95,62,349,502,34,1.5,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"4","1","2","1"
"15727",205127,"Haven",2018,2,2,2,45,30,45,12,"Area MajorityInfluence, Enclosure, Hand Management, Push Your Luck, Set Collection",923,7.06062,6.03138,1.23252,2520,77,129,862,264,29,2.3448,"0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1","1","1","1"
"15728",205158,"Codenames: Deep Undercover",2016,4,8,6,15,15,15,18,"Communication Limits, Memory, Push Your Luck, Team-Based Game",2972,6.60655,6.18684,1.58834,7425,150,53,391,560,30,1.3333,"0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1","2","1","4"
"15730",205185,"Einstein: His Amazing Life and Incomparable Science",2017,2,4,2,45,15,45,8,"Modular Board, Network and Route Building, Pattern Building, Set Collection, Tile Placement",489,6.63918,5.74243,1.28972,1127,56,17,134,154,12,1.5,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"6","4","2","5"
"15734",205317,"DOOM: The Board Game",2016,2,5,5,180,120,180,14,"Deck, Bag, and Pool Building, Dice Rolling, Grid Movement, Hand Management, Modular Board, Team-Based Game, Variable Player Powers",1749,7.45919,6.37244,1.46283,4043,89,146,1055,422,50,2.98,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","2","3"
"15735",205322,"The Oregon Trail Card Game",2016,2,6,6,45,30,45,12,"Communication Limits, Connections, Cooperative Game, Dice Rolling, Hand Management, Lose a Turn, Move Through Deck, Player Elimination, Simulation, SoloSolitaire Game",2936,4.2457,4.66002,1.91876,7993,393,10,147,773,41,1.1707,"0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","1","3"
"15737",205359,"Star Wars: Destiny",2016,2,2,2,30,30,30,10,"Dice Rolling, Hand Management, Variable Player Powers",4870,7.50031,6.88637,1.59004,7859,231,122,526,792,79,2.2785,"0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"3","3","6","3"
"15738",205398,"Citadels",2016,2,8,5,60,30,60,10,"Action Drafting, Card Drafting, Income, Lose a Turn, Set Collection, Turn Order: Role Order, Variable Player Powers",9289,7.30325,6.95527,1.25572,17240,259,179,2253,1290,186,2.0054,"0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2","1","1","2"
"15739",205418,"Agricola: Family Edition",2016,1,4,3,45,45,45,8,"Automatic Resource Growth, Worker Placement",2346,7.12131,6.41198,1.23238,4914,132,52,366,455,68,2.4412,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1","1","2","4"
"15743",205477,"Vengeance",2018,1,4,1,120,30,120,14,"Area Movement, Card Drafting, Dice Rolling, Modular Board, Set Collection, Storytelling, Variable Player Powers",637,7.13677,5.87938,1.63977,1763,61,87,477,213,19,2.8421,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","6","5"
"15744",205494,"Machi Koro: Bright Lights, Big City",2016,2,5,3,30,30,30,10,"Card Drafting, Dice Rolling, Random Production",2402,6.67049,6.13997,1.4414,6176,230,65,336,508,28,1.9286,"0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","6","3"
"15747",205498,"Round House",2016,2,5,4,90,60,90,10,"Card Drafting, Rondel, Set Collection, Worker Placement",800,7.14109,5.99552,1.30062,1769,106,49,274,226,26,3.3846,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"4","1","3","2"
"15749",205507,"Key to the City: London",2016,2,6,3,120,90,120,14,"AuctionBidding, Modular Board, Set Collection, Tile Placement, Worker Placement",1188,7.0081,6.12031,1.29845,2443,144,83,485,349,20,2.8,"0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"4","2","3","5"
"15751",205597,"Jump Drive",2017,2,4,3,30,10,30,13,"Hand Management, Simultaneous Action Selection",3576,7.02995,6.52953,1.32945,5511,208,208,1039,893,90,2.0444,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"3","1","1","1"
"15753",205610,"A Game of Thrones: Hand of the King",2016,2,4,2,30,15,30,14,"Card Drafting, Grid Movement, Set Collection",3733,6.67008,6.28155,1.23548,7162,215,46,381,649,76,1.2105,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","1","2"
"15756",205716,"New Angeles",2016,4,6,6,240,120,240,14,"Hidden Roles, Semi-Cooperative Game, Traitor Game, Variable Player Powers, Voting",2725,7.11713,6.45133,1.64112,4977,177,192,1220,597,89,3.2472,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"2","1","2","4"
"15763",205831,"Dreams",2016,3,6,4,30,30,30,10,"Cooperative Game, Pattern Building, Pattern Recognition, Targeted Clues, Voting",424,6.31249,5.63796,1.5369,723,41,8,148,103,8,1.375,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1","4","2","4"
"15765",205867,"Bohnanza: The Duel",2016,2,2,2,45,45,45,12,"Hand Management, Pattern Building, Set Collection, Trading",1341,6.9174,6.11517,1.32926,2952,74,86,290,309,37,2.0541,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"3","4","1","1"
"15768",205885,"X nimmt!",2016,2,4,2,25,25,25,8,"Pattern Building",660,6.78752,5.86129,1.17435,1356,33,32,140,131,11,1.2727,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","4","1","4"
"15769",205896,"Rising Sun",2018,3,5,4,120,90,120,14,"Action Drafting, Alliances, Area MajorityInfluence, Area Movement, Auction: Sealed Bid, Betting and Bluffing, Drafting, End Game Bonuses, Follow, Force Commitment, Negotiation, Set Collection, Simultaneous Action Selection, Take That, Variable Phase Order, Variable Player Powers, Variable Set-up",17503,7.83483,7.53759,1.61521,22845,269,727,6289,2987,538,3.2825,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","5","4"
